title,url,price,rating,reviews,packsize,protocal,sense_temp,sense_motion,sense_humidity,sense_uv,sense_light,sense_vibration,sense_plant,sense_door,total_sensors,adjprice,pps,sensors
"Ecolink Wireless Door/Window Contact Zigbee Wireless Door/Window Contact, White (4655BC0-R)",/Ecolink-Wireless-Window-Contact-4655BC0-R/dp/B07HN5CZCX/ref=sr_1_10?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-10,13.8415,4.1,102.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,13.8415,13.8415,['door']
"Z-wave Plus Rare Earth Magnets Door & Window Sensor, White & Brown (DWZWAVE2.5-ECO)",/Z-Wave-Magnets-Window-Sensor-DWZWAVE2-5-ECO/dp/B01N5HB4U5/ref=sr_1_11?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-11,27.683,4.5,607.0,1.0,zwave,False,False,False,False,False,False,False,True,1,27.683,27.683,['door']
"Ecolink Z-Wave PIR Motion Detector Pet Immune, White - PIRZWAVE2.5-ECO",/Z-wave-Detector-install-Immunity-PIRZWAVE2-5-ECO/dp/B01MQXXG0I/ref=sr_1_12?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-12,37.05,4.3,455.0,1.0,zwave,False,True,False,False,False,False,False,False,1,37.05,37.05,['motion']
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_14?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-14,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"Z-wave Plus Gold Plated Reliability Garage Door Tilt Sensor, White (TILT-ZWAVE2.5-ECO)",/Z-Wave-Plated-Reliability-Garage-TILT-ZWAVE2-5-ECO/dp/B01MRZB0NT/ref=sr_1_15?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-15,29.659,4.3,867.0,1.0,zwave,False,False,False,False,False,False,False,True,1,29.659,29.659,['door']
AGSHOME ZIGBEE Motion Sensor for Echo Plus Echo Studio & Echo Show 2nd Generation,/AGSHOME-ZIGBEE-Motion-Sensor-Generation/dp/B0892ZKZ4P/ref=sr_1_16?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-16,20.890499999999996,3.5,98.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,20.890499999999996,20.890499999999996,['motion']
"Ecolink ZigBee Wireless Flood Detection Sensor, White. (PN - FLZB1-ECO)",/Ecolink-ZigBee-Wireless-Detection-Sensor/dp/B08428HMKX/ref=sr_1_17?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-17,32.2905,4.0,6.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,32.2905,32.2905,['motion']
"Linkind PIR Motion Sensor, Wireless Motion Detector, Zigbee-White, for DIY Use with Linkind Home Security System, Automation with Linkind Smart Zigbee LED Lights, LINKIND Hub Required (NOT Included)",/Linkind-Wireless-Detector-Zigbee-White-Automation/dp/B07Y9MST7Y/ref=sr_1_22?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-22,42.60601431718048,4.0,77.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,42.223382984581356,27.62923816079289,['motion']
Zooz Z-Wave Plus S2 Outdoor Motion Sensor ZSE29,/Z-Wave-Outdoor-Motion-Sensor-ZSE29/dp/B07KP4T3MS/ref=sr_1_24?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-24,42.7025,4.1,164.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.7025,42.7025,['motion']
"Zwave Door Sensor Window Sensor, Z-Wave Plus Enabled Aeotec 3-1 Door Window Sensor 7 Pro, Zwave Hub Required, Gen 7, White (Door/Window Sensor 7 Pro)",/Sensor-Window-Z-Wave-Enabled-Required/dp/B08LDJJWSY/ref=sr_1_25?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-25,42.7405,4.2,7.0,1.0,zwave,False,False,False,False,False,False,False,True,1,42.7405,42.7405,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_26?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-26,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"FIBARO Motion Sensor Z-Wave Plus Multisensor-Movement, Temperature, Light Intensity, Accelerometer, FGMS-001, doesn't work with HomeKit",/Fibaro-FGMS-001-ZW5-motionsensor-Multisensor-FGMS-001/dp/B01KOGDETI/ref=sr_1_29?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-29,40.432,3.8,134.0,1.0,zwave,True,True,False,False,False,False,False,False,2,40.432,20.216,"['temp,motion']"
Aeotec Dock for Zwave Water Sensor 6 for Home Security Z-Wave Plus Water Leak Detector Smart Flood Sensor Freeze Sensor Temperature Detector,/Aeotec-ZW160-Z-Wave-Water-Sensor/dp/B01FW2D9MG/ref=sr_1_31?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-31,18.990499999999997,4.3,48.0,1.0,zwave,True,False,False,False,False,False,False,False,1,18.990499999999997,18.990499999999997,['temp']
"GE Enbrighten Z-Wave Plus Portable Smart Motion Sensor, Tabletop/Wall/Ceiling Mount, Battery or USB Powered, Works with Alexa, Google Assistant, ZWave Hub Required, 34193,White",/GE-Enbrighten-Activation-SmartThings-34193/dp/B01KQDIU52/ref=sr_1_36?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-36,42.275,4.0,169.0,1.0,zwave,False,True,False,False,False,False,False,False,1,42.275,42.275,['motion']
"Aeotec Multisensor 6 with Battery, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor",/Aeotec-Multisensor-Temperature-Humidity-Vibration/dp/B0773FWJ2Y/ref=sr_1_39?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-39,57.9405,4.3,110.0,1.0,zwave,True,True,True,True,False,True,False,False,5,57.9405,11.5881,"['temp,motion,humidity,uv,vibration']"
"NEO Z-Wave Plus Motion Sensor Z Wave Detector Home Automation, Easy Installation, Works with SmartThings, Wink, Vera (Green)",/NEO-Z-Wave-Detector-Automation-SmartThings/dp/B079JTSR3V/ref=sr_1_41?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-41,30.010499999999997,3.7,7.0,1.0,zwave,False,True,False,False,False,False,False,False,1,30.010499999999997,30.010499999999997,['motion']
Zooz Z-Wave Plus S2 MultiSiren ZSE19 with Temperature and Humidity Sensors,/Z-Wave-MultiSiren-Temperature-Humidity-Sensors/dp/B07KP4SY1V/ref=sr_1_42?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-42,47.4525,4.3,79.0,1.0,zwave,True,False,True,False,False,False,False,False,2,47.4525,23.72625,"['temp,humidity']"
"NEO Z-Wave Plus Door/Window Sensor Mini Sized Smart Home Automation Security, Magnetic, Work with Wink, Aeotec, Iris and Vera 2PK",/NEO-Z-Wave-Automation-Security-Magnetic/dp/B079MB2FQN/ref=sr_1_43?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-43,43.025499999999994,3.9,70.0,1.0,zwave,False,False,False,False,False,False,False,True,1,43.025499999999994,43.025499999999994,['door']
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/Aqara-RTCGQ11LM-Motion-Sensor-White/dp/B07D1CRRVF/ref=sr_1_47?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-47,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
HomeSeer HS-MS100+ Z-Wave Plus Motion Sensor,/HomeSeer-HS-MS100-Z-Wave-Motion-SmartThings/dp/B0786PWMW6/ref=sr_1_49?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-49,28.452499999999997,3.0,16.0,1.0,zwave,False,True,False,False,False,False,False,False,1,28.452499999999997,28.452499999999997,['motion']
"Wireless Smart Motion Sensor: TUYA PIR Motion Detector Alert, WiFi Infrared Home Security Alarm System, Motion Detectors Compatible with Alexa,Google Home,Siri,1 Pack",/Wireless-Smart-Motion-Sensor-Compatible/dp/B08T68YPY1/ref=sr_1_51?dchild=1&keywords=smartthings+sensor&qid=1612629166&sr=8-51,16.1405,4.003286384976523,294.80046948356807,1.0,wifi,False,True,False,False,False,False,False,False,1,16.1405,16.1405,['motion']
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A07817801Z3QONQTPPXQQ&url=%2FAqara-MCCGQ11LM-Window-Sensor-White%2Fdp%2FB07D37VDM3%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629167%26sr%3D8-1-spons%26psc%3D1&qualifier=1612629167&id=6161119149522867&widgetName=sp_atf,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A10200283TZ7UFD9922I4&url=%2FAqara-RTCGQ11LM-Motion-Sensor-White%2Fdp%2FB07D1CRRVF%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629167%26sr%3D8-2-spons%26psc%3D1&qualifier=1612629167&id=6161119149522867&widgetName=sp_atf,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03167632Y02Z3QEBEFCD&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629167%26sr%3D8-4-spons%26psc%3D1&qualifier=1612629167&id=6161119149522867&widgetName=sp_atf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/Aqara-RTCGQ11LM-Motion-Sensor-White/dp/B07D1CRRVF/ref=sr_1_5?dchild=1&keywords=aqara+sensor&qid=1612629167&sr=8-5,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/Aqara-MCCGQ11LM-Window-Sensor-White/dp/B07D37VDM3/ref=sr_1_6?dchild=1&keywords=aqara+sensor&qid=1612629167&sr=8-6,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_7?dchild=1&keywords=aqara+sensor&qid=1612629167&sr=8-7,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/Aqara-Vibration-Sensor-Automation-Compatible/dp/B07PJT939B/ref=sr_1_9?dchild=1&keywords=aqara+sensor&qid=1612629167&sr=8-9,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0358170OGFFKSBQIWXA&url=%2FAqara-Vibration-Sensor-Automation-Compatible%2Fdp%2FB07PJT939B%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Daeotec%2Bsensor%26qid%3D1612629168%26sr%3D8-1-spons%26psc%3D1&qualifier=1612629168&id=6370298032223811&widgetName=sp_atf,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"Aeotec Multisensor 6, Z-Wave Plus 6-in1 motion, temperature, humidity, light, UV, vibration sensor",/Aeotec-Multisensor-temperature-humidity-vibration/dp/B0151Z8ZQY/ref=sr_1_2?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-2,56.9905,4.0,547.0,1.0,zwave,True,True,True,True,False,True,False,False,5,56.9905,11.3981,"['temp,motion,humidity,uv,vibration']"
"Zwave Door Sensor Aeotec Recessed Door Sensor 7, Z-Wave Plus Enabled Smart Door Sensor Battery Powered, SmartStart S2, Zwave Hub Required SmartThings Fibaro Home Centre 3 Hubitat",/Recessed-Invisible-Security-SmartStart-Required/dp/B082PT71MM/ref=sr_1_5?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-5,33.2405,3.9,112.0,1.0,zwave,False,False,False,False,False,False,False,True,1,33.2405,33.2405,['door']
"Aeotec Multisensor 6 with Battery, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor",/Aeotec-Multisensor-Temperature-Humidity-Vibration/dp/B0773FWJ2Y/ref=sr_1_6?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-6,57.9405,4.3,110.0,1.0,zwave,True,True,True,True,False,True,False,False,5,57.9405,11.5881,"['temp,motion,humidity,uv,vibration']"
"Aeotec Multisensor 6 & Ceiling Recessor, Z-Wave Plus 6-in-1 Motion, Temperature, Humidity, Light, UV, Vibration Sensor, Battery included",/Aeotec-Multisensor-Recessor-Temperature-Vibration/dp/B0773HNJDY/ref=sr_1_7?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-7,66.4905,4.2,49.0,1.0,zwave,True,True,True,True,False,True,False,False,5,66.4905,13.2981,"['temp,motion,humidity,uv,vibration']"
"Zwave Door Sensor Window Sensor, Z-Wave Plus Enabled Aeotec 3-1 Door Window Sensor 7 Pro, Zwave Hub Required, Gen 7, White (Door/Window Sensor 7 Pro)",/Sensor-Window-Z-Wave-Enabled-Required/dp/B08LDJJWSY/ref=sr_1_8?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-8,42.7405,4.2,7.0,1.0,zwave,False,False,False,False,False,False,False,True,1,42.7405,42.7405,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06405261WZI01JTW5JG8&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_10_sspa%3Fdchild%3D1%26keywords%3Daeotec%2Bsensor%26qid%3D1612629168%26sr%3D8-10-spons%26psc%3D1&qualifier=1612629168&id=6370298032223811&widgetName=sp_mtf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
Aeotec Zwave Motion Sensor Arm Mount for MultiSensor,/Aeotec-Zwave-Motion-Sensor-MultiSensor/dp/B08R5XF8LW/ref=sr_1_12?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-12,42.60601431718048,4.003286384976523,294.80046948356807,1.0,zwave,False,True,False,False,False,False,False,False,1,42.223382984581356,27.62923816079289,['motion']
ZOOZ Z-Wave Plus 4-in-1 Sensor ZSE40 VER. 2.0 (Motion/Light/Temperature/Humidity),/ZOOZ-Z-Wave-Sensor-Temperature-Humidity/dp/B01AKSO80O/ref=sr_1_13?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-13,37.9525,4.0,521.0,1.0,zwave,True,True,True,False,False,False,False,False,3,37.9525,12.650833333333333,"['temp,motion,humidity']"
Aeotec Dock for Zwave Water Sensor 6 for Home Security Z-Wave Plus Water Leak Detector Smart Flood Sensor Freeze Sensor Temperature Detector,/Aeotec-ZW160-Z-Wave-Water-Sensor/dp/B01FW2D9MG/ref=sr_1_16?dchild=1&keywords=aeotec+sensor&qid=1612629168&sr=8-16,18.990499999999997,4.3,48.0,1.0,zwave,True,False,False,False,False,False,False,False,1,18.990499999999997,18.990499999999997,['temp']
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A07817801Z3QONQTPPXQQ&url=%2FAqara-MCCGQ11LM-Window-Sensor-White%2Fdp%2FB07D37VDM3%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629169%26sr%3D8-1-spons%26psc%3D1&qualifier=1612629169&id=6231114600339798&widgetName=sp_atf,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0847335A8QSV6FODCLO&url=%2FAqara-RTCGQ11LM-Motion-Sensor-White%2Fdp%2FB07D1CRRVF%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629169%26sr%3D8-3-spons%26psc%3D1&qualifier=1612629169&id=6231114600339798&widgetName=sp_atf,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03167632Y02Z3QEBEFCD&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_4_sspa%3Fdchild%3D1%26keywords%3Daqara%2Bsensor%26qid%3D1612629169%26sr%3D8-4-spons%26psc%3D1&qualifier=1612629169&id=6231114600339798&widgetName=sp_atf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aqara Motion Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Alarm System and Smart Home Automation, Broad Detection Range, Compatible with Apple HomeKit, Alexa",/Aqara-RTCGQ11LM-Motion-Sensor-White/dp/B07D1CRRVF/ref=sr_1_5?dchild=1&keywords=aqara+sensor&qid=1612629169&sr=8-5,19.1805,4.3,262.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,19.1805,19.1805,['motion']
"Aqara Door and Window Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Contact Sensor for Alarm System and Smart Home Automation, Compatible with Apple HomeKit, Alexa",/Aqara-MCCGQ11LM-Window-Sensor-White/dp/B07D37VDM3/ref=sr_1_6?dchild=1&keywords=aqara+sensor&qid=1612629169&sr=8-6,17.0905,4.5,394.0,1.0,zigbee,False,False,False,False,False,False,False,True,1,17.0905,17.0905,['door']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/Aqara-WSDCGQ11LM-Temperature-Humidity-Sensor/dp/B07D37FKGY/ref=sr_1_7?dchild=1&keywords=aqara+sensor&qid=1612629169&sr=8-7,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
"Aqara Vibration Sensor, REQUIRES AQARA HUB, Zigbee Connection, Wireless Mini Glass Break Detector for Alarm System and Smart Home Automation, Compatible with Apple HomeKit",/Aqara-Vibration-Sensor-Automation-Compatible/dp/B07PJT939B/ref=sr_1_9?dchild=1&keywords=aqara+sensor&qid=1612629169&sr=8-9,18.2305,4.0,147.0,1.0,zigbee,False,False,False,False,False,True,False,False,1,18.2305,18.2305,['vibration']
"KAIPULE Ceiling-Mounted Z-Wave Plus PIR Motion Sensor,Compatible with Fibaro,HomeSeer and Vera -  Easy to install - White",/KAIPULE-Ceiling-Mounted-Z-Wave-Compatible-HomeSeer/dp/B07Z677BYS/ref=sr_1_3?dchild=1&keywords=shelly+sensor&qid=1612629170&sr=8-3,32.281,3.4,13.0,1.0,zwave,False,True,False,False,False,False,False,False,1,32.281,32.281,['motion']
"WiFi Door Sensor, TESSAN Smart Window Contact Sensor Compatible with Amazon Alexa, Google Assistant, No Hub Required, Sends Alerts, Wireless Remote Alarm, Programmable with Smart Life Devices",/TESSAN-Compatible-Assistant-Required-Programmable/dp/B08FR6MJN5/ref=sr_1_5?dchild=1&keywords=shelly+sensor&qid=1612629170&sr=8-5,18.990499999999997,3.9,128.0,1.0,wifi,False,False,False,False,False,False,False,True,1,18.990499999999997,18.990499999999997,['door']
"Schlage RS100HC V N N SL Z-Wave Window and Door Sensor, RS100, white and brown cases included",/Z-Wave-Window-Sensor-Nexia-Included/dp/B008Q5CTBE/ref=sr_1_1?dchild=1&keywords=schlage+sensor&qid=1612629171&sr=8-1,35.1785,4.1,183.0,1.0,zwave,False,False,False,False,False,False,False,True,1,35.1785,35.1785,['door']
"Schlage Z-Wave Motion Sensor with Nexia, RS200",/Schlage-Z-Wave-Motion-Sensor-Nexia/dp/B008Q5CTTG/ref=sr_1_6?dchild=1&keywords=schlage+sensor&qid=1612629171&sr=8-6,40.736,4.0,86.0,1.0,zwave,False,True,False,False,False,False,False,False,1,40.736,40.736,['motion']
"Schlage Z-Wave Motion Sensor with Nexia, RS200",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05417432HBWHF0AUEEAM&url=%2FSchlage-Z-Wave-Motion-Sensor-Nexia%2Fdp%2FB008Q5CTTG%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dschlage%2Bsensor%26qid%3D1612629171%26sr%3D8-19-spons%26psc%3D1%26smid%3DA33RI86K4PO1EO&qualifier=1612629171&id=2311419790009725&widgetName=sp_btf,40.736,4.0,86.0,1.0,zwave,False,True,False,False,False,False,False,False,1,40.736,40.736,['motion']
"SONOFF SNZB-03 ZigBee Motion Sensor, Wireless Motion Detector Get Alerts or Trigger Lights to Turn on, SONOFF Zigbee Bridge Required",/Wireless-Detector-Required-Batteries-Included/dp/B08BFFJ69V/ref=sr_1_1?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-1,18.990499999999997,3.7,70.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,18.990499999999997,18.990499999999997,['motion']
"SONOFF DW2 Wi-Fi Wireless Door Window Sensor,APP Alert for Home Automation Wireless Alarm Security System, Compatible with IFTTT, No Gateway Required.",/Wireless-Automation-Security-Compatible-Required/dp/B08BLJF439/ref=sr_1_2?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-2,12.3405,3.0,27.0,1.0,wifi,False,False,False,False,False,False,False,True,1,12.3405,12.3405,['door']
"OWSOO Motion Sensor,SONOFF SNZB-03 ZigBee Motion Sensor,Wireless Dual Infrared Detector,PIR Motion Sensor,Work with ZigBee Bridge via eWeLink APP,IFTTT Smart Home Automation,Security Alarm System",/OWSOO-Wireless-Infrared-Detector-Automation/dp/B08DRHDFTM/ref=sr_1_9?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-9,18.040499999999998,3.8,14.0,1.0,zigbee,False,True,False,False,False,False,False,False,1,18.040499999999998,18.040499999999998,['motion']
"Security Camera Indoor, WiFi Camera 1080P, blurams Nanny Cam Pet Camera w/ 2-Way Audio, Sound/Person Detection, Night Vision, Siren, Cloud&Local Storage, Works with Alexa&Google Assistant&IFTTT&Siri",/blurams-Wireless-Security-Detection-Two-Way/dp/B07YB8HZ8T/ref=sr_1_12?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-12,37.9905,4.4,1597.0,1.0,wifi,False,True,False,False,False,False,False,False,1,37.9905,37.9905,['motion']
"Smart Door and Windows Sensor WiFi Door Open Alarm Phone APP Alert for Personal Security,Home Automation Doorbell Compatible with Alexa Google Home,Wireless Battery Operated Door Chime 2 Pack",/Personal-Security-Automation-Doorbell-Compatible/dp/B07HMP9LQV/ref=sr_1_39?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-39,42.60601431718048,3.9,196.0,2.0,wifi,False,False,False,False,False,False,False,True,1,42.223382984581356,27.62923816079289,['door']
WiFi PIR Motion Sensor for Home Office Security Alarm Compatible with TUYA IFttt,/Motion-Sensor-Office-Security-Compatible/dp/B07L2WTYRY/ref=sr_1_46?dchild=1&keywords=sonoff+sensor&qid=1612629172&sr=8-46,42.60601431718048,3.3,65.0,1.0,wifi,False,True,False,False,False,False,False,False,1,42.223382984581356,27.62923816079289,['motion']
"Aqara Temperature and Humidity Sensor, REQUIRES AQARA HUB, Zigbee Connection, for Remote Monitoring and Smart Home Automation, Wireless Thermometer Hygrometer, Compatible with Apple HomeKit, Alexa",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09539373PMSVUFO3YLLN&url=%2FAqara-WSDCGQ11LM-Temperature-Humidity-Sensor%2Fdp%2FB07D37FKGY%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dsylvania%2Bsensor%26qid%3D1612629173%26sr%3D8-26-spons%26psc%3D1&qualifier=1612629173&id=3212257105122856&widgetName=sp_mtf,18.040499999999998,4.3,345.0,1.0,zigbee,True,False,True,False,False,False,False,False,2,18.040499999999998,9.020249999999999,"['temp,humidity']"
